80,Genesis,1,,Genesis,3,,
58,Genesis,4,,Genesis,5,,
68,Genesis,6,,Genesis,8,,
61,Genesis,9,,Genesis,10,,
70,Genesis,11,,Genesis,13,,
61,Genesis,14,,Genesis,16,,
60,Genesis,17,,Genesis,18,,
56,Genesis,19,,Genesis,20,,
78,Genesis,21,,Genesis,23,,
67,Genesis,24,,,,,
69,Genesis,25,,Genesis,26,,
68,Genesis,27,,Genesis,28,,
78,Genesis,29,,Genesis,30,,
55,Genesis,31,,,,,
52,Genesis,32,,Genesis,33,,
60,Genesis,34,,Genesis,35,,
79,Genesis,36,,Genesis,37,,
76,Genesis,38,,Genesis,40,,
57,Genesis,41,,,,,
72,Genesis,42,,Genesis,43,,
62,Genesis,44,,Genesis,45,,
65,Genesis,46,,Genesis,47,,
81,Genesis,48,,Genesis,50,,
69,Exodus,1,,Exodus,3,,
84,Exodus,4,,Exodus,6,,
57,Exodus,7,,Exodus,8,,
74,Exodus,9,,Exodus,11,,
51,Exodus,12,,,,,
53,Exodus,13,,Exodus,14,,
63,Exodus,15,,Exodus,16,,
68,Exodus,17,,Exodus,19,,
62,Exodus,20,,Exodus,21,,
82,Exodus,22,,Exodus,24,,
77,Exodus,25,,Exodus,26,,
64,Exodus,27,,Exodus,28,,
84,Exodus,29,,Exodus,30,,
53,Exodus,31,,Exodus,32,,
58,Exodus,33,,Exodus,34,,
73,Exodus,35,,Exodus,36,,
60,Exodus,37,,Exodus,38,,
81,Exodus,39,,Exodus,40,,
50,Leviticus,1,,Leviticus,3,,
54,Leviticus,4,,Leviticus,5,,
68,Leviticus,6,,Leviticus,7,,
60,Leviticus,8,,Leviticus,9,,
67,Leviticus,10,,Leviticus,11,,
67,Leviticus,12,,Leviticus,13,,
57,Leviticus,14,,,,,
67,Leviticus,15,,Leviticus,16,,
46,Leviticus,17,,Leviticus,18,,
64,Leviticus,19,,Leviticus,20,,
57,Leviticus,21,,Leviticus,22,,
67,Leviticus,23,,Leviticus,24,,
55,Leviticus,25,,,,,
80,Leviticus,26,,Leviticus,27,,
54,Numbers,1,,,,,
85,Numbers,2,,Numbers,3,,
49,Numbers,4,,,,,
58,Numbers,5,,Numbers,6,,
89,Numbers,7,,,,,
49,Numbers,8,,Numbers,9,,
71,Numbers,10,,Numbers,11,,
49,Numbers,12,,Numbers,13,,
86,Numbers,14,,Numbers,15,,
63,Numbers,16,,Numbers,17,,
83,Numbers,18,,Numbers,20,,
76,Numbers,21,,Numbers,22,,
73,Numbers,23,,Numbers,25,,
65,Numbers,26,,,,,
54,Numbers,27,,Numbers,28,,
56,Numbers,29,,Numbers,30,,
54,Numbers,31,,,,,
42,Numbers,32,,,,,
56,Numbers,33,,,,,
76,Numbers,34,,Numbers,36,,
83,Deuteronomy,1,,Deuteronomy,2,,
78,Deuteronomy,3,,Deuteronomy,4,,
84,Deuteronomy,5,,Deuteronomy,7,,
71,Deuteronomy,8,,Deuteronomy,10,,
64,Deuteronomy,11,,Deuteronomy,12,,
70,Deuteronomy,13,,Deuteronomy,15,,
64,Deuteronomy,16,,Deuteronomy,18,,
64,Deuteronomy,19,,Deuteronomy,21,,
77,Deuteronomy,22,,Deuteronomy,24,,
64,Deuteronomy,25,,Deuteronomy,27,,
