107,Ezra,1,,Ezra,2,,Acts,1,,,,
60,Ezra,3,,,,,Acts,2,,,,
50,Ezra,4,,,,,Acts,3,,,,
54,Ezra,5,,,,,Acts,4,,,,
64,Ezra,6,,,,,Acts,5,,,,
43,Ezra,7,,,,,Acts,6,,,,
96,Ezra,8,,,,,Acts,7,,,,
55,Ezra,9,,,,,Acts,8,,,,
87,Ezra,10,,,,,Acts,9,,,,
59,Nehemiah,1,,,,,Acts,10,,,,
50,Nehemiah,2,,,,,Acts,11,,,,
57,Nehemiah,3,,,,,Acts,12,,,,
75,Nehemiah,4,,,,,Acts,13,,,,
47,Nehemiah,5,,,,,Acts,14,,,,
60,Nehemiah,6,,,,,Acts,15,,,,
113,Nehemiah,7,,,,,Acts,16,,,,
52,Nehemiah,8,,,,,Acts,17,,,,
66,Nehemiah,9,,,,,Acts,18,,,,
80,Nehemiah,10,,,,,Acts,19,,,,
74,Nehemiah,11,,,,,Acts,20,,,,
87,Nehemiah,12,,,,,Acts,21,,,,
61,Nehemiah,13,,,,,Acts,22,,,,
57,Esther,1,,,,,Acts,23,,,,
50,Esther,2,,,,,Acts,24,,,,
42,Esther,3,,,,,Acts,25,,,,
49,Esther,4,,,,,Acts,26,,,,
58,Esther,5,,,,,Acts,27,,,,
45,Esther,6,,,,,Acts,28,,,,
42,Esther,7,,,,,Romans,1,,,,
46,Esther,8,,,,,Romans,2,,,,
63,Esther,9,,,,,Romans,3,,,,
28,Esther,10,,,,,Romans,4,,,,
43,Job,1,,,,,Romans,5,,,,
36,Job,2,,,,,Romans,6,,,,
51,Job,3,,,,,Romans,7,,,,
60,Job,4,,,,,Romans,8,,,,
60,Job,5,,,,,Romans,9,,,,
51,Job,6,,,,,Romans,10,,,,
57,Job,7,,,,,Romans,11,,,,
43,Job,8,,,,,Romans,12,,,,
49,Job,9,,,,,Romans,13,,,,
45,Job,10,,,,,Romans,14,,,,
53,Job,11,,,,,Romans,15,,,,
52,Job,12,,,,,Romans,16,,,,
59,Job,13,,,,,1 Corinthians,1,,,,
38,Job,14,,,,,1 Corinthians,2,,,,
58,Job,15,,,,,1 Corinthians,3,,,,
43,Job,16,,,,,1 Corinthians,4,,,,
29,Job,17,,,,,1 Corinthians,5,,,,
41,Job,18,,,,,1 Corinthians,6,,,,
69,Job,19,,,,,1 Corinthians,7,,,,
42,Job,20,,,,,1 Corinthians,8,,,,
61,Job,21,,,,,1 Corinthians,9,,,,
63,Job,22,,,,,1 Corinthians,10,,,,
51,Job,23,,,,,1 Corinthians,11,,,,
56,Job,24,,,,,1 Corinthians,12,,,,
19,Job,25,,,,,1 Corinthians,13,,,,
54,Job,26,,,,,1 Corinthians,14,,,,
81,Job,27,,,,,1 Corinthians,15,,,,
52,Job,28,,,,,1 Corinthians,16,,,,
49,Job,29,,,,,2 Corinthians,1,,,,
48,Job,30,,,,,2 Corinthians,2,,,,
58,Job,31,,,,,2 Corinthians,3,,,,
40,Job,32,,,,,2 Corinthians,4,,,,
54,Job,33,,,,,2 Corinthians,5,,,,
55,Job,34,,,,,2 Corinthians,6,,,,
32,Job,35,,,,,2 Corinthians,7,,,,
57,Job,36,,,,,2 Corinthians,8,,,,
39,Job,37,,,,,2 Corinthians,9,,,,
59,Job,38,,,,,2 Corinthians,10,,,,
63,Job,39,,,,,2 Corinthians,11,,,,
45,Job,40,,,,,2 Corinthians,12,,,,
48,Job,41,,,,,2 Corinthians,13,,,,
41,Job,42,,,,,Galatians,1,,,,
54,Proverbs,1,,,,,Galatians,2,,,,
51,Proverbs,2,,,,,Galatians,3,,,,
66,Proverbs,3,,,,,Galatians,4,,,,
53,Proverbs,4,,,,,Galatians,5,,,,
41,Proverbs,5,,,,,Galatians,6,,,,
58,Proverbs,6,,,,,Ephesians,1,,,,
49,Proverbs,7,,,,,Ephesians,2,,,,
57,Proverbs,8,,,,,Ephesians,3,,,,
50,Proverbs,9,,,,,Ephesians,4,,,,
65,Proverbs,10,,,,,Ephesians,5,,,,
55,Proverbs,11,,,,,Ephesians,6,,,,
58,Proverbs,12,,,,,Philippians,1,,,,
55,Proverbs,13,,,,,Philippians,2,,,,
56,Proverbs,14,,,,,Philippians,3,,,,
56,Proverbs,15,,,,,Philippians,4,,,,
62,Proverbs,16,,,,,Colossians,1,,,,
51,Proverbs,17,,,,,Colossians,2,,,,
49,Proverbs,18,,,,,Colossians,3,,,,
47,Proverbs,19,,,,,Colossians,4,,,,
60,Proverbs,20,,,,,1 Thessalonians,1,,1 Thessalonians,2,
44,Proverbs,21,,,,,1 Thessalonians,3,,,,
47,Proverbs,22,,,,,1 Thessalonians,4,,,,
63,Proverbs,23,,,,,1 Thessalonians,5,,,,
46,Proverbs,24,,,,,2 Thessalonians,1,,,,
45,Proverbs,25,,,,,2 Thessalonians,2,,,,
46,Proverbs,26,,,,,2 Thessalonians,3,,,,
47,Proverbs,27,,,,,1 Timothy,1,,,,
43,Proverbs,28,,,,,1 Timothy,2,,,,
43,Proverbs,29,,,,,1 Timothy,3,,,,
49,Proverbs,30,,,,,1 Timothy,4,,,,
56,Proverbs,31,,,,,1 Timothy,5,,,,
39,Ecclesiastes,1,,,,,1 Timothy,6,,,,
44,Ecclesiastes,2,,,,,2 Timothy,1,,,,
48,Ecclesiastes,3,,,,,2 Timothy,2,,,,
33,Ecclesiastes,4,,,,,2 Timothy,3,,,,
42,Ecclesiastes,5,,,,,2 Timothy,4,,,,
28,Ecclesiastes,6,,,,,Titus,1,,,,
44,Ecclesiastes,7,,,,,Titus,2,,,,
32,Ecclesiastes,8,,,,,Titus,3,,,,
43,Ecclesiastes,9,,,,,Philemon,1,,,,
34,Ecclesiastes,10,,,,,Hebrews,1,,,,
28,Ecclesiastes,11,,,,,Hebrews,2,,,,
33,Ecclesiastes,12,,,,,Hebrews,3,,,,
33,Song of Solomon,1,,,,,Hebrews,4,,,,
31,Song of Solomon,2,,,,,Hebrews,5,,,,
31,Song of Solomon,3,,,,,Hebrews,6,,,,
44,Song of Solomon,4,,,,,Hebrews,7,,,,
29,Song of Solomon,5,,,,,Hebrews,8,,,,
41,Song of Solomon,6,,,,,Hebrews,9,,,,
52,Song of Solomon,7,,,,,Hebrews,10,,,,
54,Song of Solomon,8,,,,,Hebrews,11,,,,
60,Isaiah,1,,,,,Hebrews,12,,,,
47,Isaiah,2,,,,,Hebrews,13,,,,
53,Isaiah,3,,,,,James,1,,,,
32,Isaiah,4,,,,,James,2,,,,
48,Isaiah,5,,,,,James,3,,,,
30,Isaiah,6,,,,,James,4,,,,
45,Isaiah,7,,,,,James,5,,,,
47,Isaiah,8,,,,,1 Peter,1,,,,
32,Isaiah,9,1,Isaiah,9,7,1 Peter,2,,,,
36,Isaiah,9,8,Isaiah,9,21,1 Peter,3,,,,
23,Isaiah,10,1,Isaiah,10,4,1 Peter,4,,,,
44,Isaiah,10,5,Isaiah,10,34,1 Peter,5,,,,
37,Isaiah,11,,,,,2 Peter,1,,,,
28,Isaiah,12,,,,,2 Peter,2,,,,
40,Isaiah,13,,,,,2 Peter,3,,,,
42,Isaiah,14,,,,,1 John,1,,,,
38,Isaiah,15,,,,,1 John,2,,,,
38,Isaiah,16,,,,,1 John,3,,,,
35,Isaiah,17,,,,,1 John,4,,,,
28,Isaiah,18,,,,,1 John,5,,,,
38,Isaiah,19,,,,,2 John,1,,,,
20,Isaiah,20,,,,,3 John,1,,,,
42,Isaiah,21,,,,,Jude,1,,,,
45,Isaiah,22,,,,,Revelation,1,,,,
47,Isaiah,23,,,,,Revelation,2,,,,
45,Isaiah,24,,,,,Revelation,3,,,,
37,Isaiah,25,,,,,Revelation,4,,Revelation,5,
38,Isaiah,26,,,,,Revelation,6,,,,
30,Isaiah,27,,,,,Revelation,7,,,,
42,Isaiah,28,,,,,Revelation,8,,,,
45,Isaiah,29,,,,,Revelation,9,,,,
44,Isaiah,30,,,,,Revelation,10,,,,
48,Isaiah,31,,Isaiah,32,,Revelation,11,,,,
41,Isaiah,33,,,,,Revelation,12,,,,
35,Isaiah,34,,,,,Revelation,13,,,,
38,Isaiah,35,,,,,Revelation,14,,Revelation,15,
43,Isaiah,36,,,,,Revelation,16,,,,
56,Isaiah,37,,,,,Revelation,17,,,,
46,Isaiah,38,,,,,Revelation,18,,,,
29,Isaiah,39,,,,,Revelation,19,,,,
46,Isaiah,40,,,,,Revelation,20,,,,
56,Isaiah,41,,,,,Revelation,21,,,,
46,Isaiah,42,,,,,Revelation,22,,,,
53,Isaiah,43,,,,,Matthew,1,,,,
51,Isaiah,44,,,,,Matthew,2,,,,
42,Isaiah,45,,,,,Matthew,3,,,,
38,Isaiah,46,,,,,Matthew,4,,,,
63,Isaiah,47,,,,,Matthew,5,,,,
56,Isaiah,48,,,,,Matthew,6,,,,
55,Isaiah,49,,,,,Matthew,7,,,,
45,Isaiah,50,,,,,Matthew,8,,,,
61,Isaiah,51,,,,,Matthew,9,,,,
57,Isaiah,52,,,,,Matthew,10,,,,
42,Isaiah,53,,,,,Matthew,11,,,,
67,Isaiah,54,,,,,Matthew,12,,,,
71,Isaiah,55,,,,,Matthew,13,,,,
48,Isaiah,56,,,,,Matthew,14,,,,
60,Isaiah,57,,,,,Matthew,15,,,,
42,Isaiah,58,,,,,Matthew,16,,,,
48,Isaiah,59,,,,,Matthew,17,,,,
57,Isaiah,60,,,,,Matthew,18,,,,
41,Isaiah,61,,,,,Matthew,19,,,,
46,Isaiah,62,,,,,Matthew,20,,,,
65,Isaiah,63,,,,,Matthew,21,,,,
58,Isaiah,64,,,,,Matthew,22,,,,
64,Isaiah,65,,,,,Matthew,23,,,,
75,Isaiah,66,,,,,Matthew,24,,,,
65,Jeremiah,1,,,,,Matthew,25,,,,
112,Jeremiah,2,,,,,Matthew,26,,,,
91,Jeremiah,3,,,,,Matthew,27,,,,
51,Jeremiah,4,,,,,Matthew,28,,,,
76,Jeremiah,5,,,,,Mark,1,,,,
58,Jeremiah,6,,,,,Mark,2,,,,
69,Jeremiah,7,,,,,Mark,3,,,,
63,Jeremiah,8,,,,,Mark,4,,,,
69,Jeremiah,9,,,,,Mark,5,,,,
81,Jeremiah,10,,,,,Mark,6,,,,
60,Jeremiah,11,,,,,Mark,7,,,,
55,Jeremiah,12,,,,,Mark,8,,,,
77,Jeremiah,13,,,,,Mark,9,,,,
74,Jeremiah,14,,,,,Mark,10,,,,
54,Jeremiah,15,,,,,Mark,11,,,,
65,Jeremiah,16,,,,,Mark,12,,,,
64,Jeremiah,17,,,,,Mark,13,,,,
95,Jeremiah,18,,,,,Mark,14,,,,
62,Jeremiah,19,,,,,Mark,15,,,,
38,Jeremiah,20,,,,,Mark,16,,,,
32,Jeremiah,21,,,,,Psalms,1,,Psalms,2,
46,Jeremiah,22,,,,,Psalms,3,,Psalms,4,
62,Jeremiah,23,,,,,Psalms,5,,Psalms,6,
36,Jeremiah,24,,,,,Psalms,7,,Psalms,8,
58,Jeremiah,25,,,,,Psalms,9,,,,
42,Jeremiah,26,,,,,Psalms,10,,,,
43,Jeremiah,27,,,,,Psalms,11,,Psalms,13,
40,Jeremiah,28,,,,,Psalms,14,,Psalms,16,
47,Jeremiah,29,,,,,Psalms,17,,,,
74,Jeremiah,30,,,,,Psalms,18,,,,
54,Jeremiah,31,,,,,Psalms,19,,,,
66,Jeremiah,32,,,,,Psalms,20,,Psalms,21,
57,Jeremiah,33,,,,,Psalms,22,,,,
38,Jeremiah,34,,,,,Psalms,23,,Psalms,24,
41,Jeremiah,35,,,,,Psalms,25,,,,
44,Jeremiah,36,,,,,Psalms,26,,,,
44,Jeremiah,37,,,,,Psalms,27,,Psalms,28,
51,Jeremiah,38,,,,,Psalms,29,,Psalms,30,
42,Jeremiah,39,,,,,Psalms,31,,,,
27,Jeremiah,40,,,,,Psalms,32,,,,
40,Jeremiah,41,,,,,Psalms,33,,,,
44,Jeremiah,42,,,,,Psalms,34,,,,
41,Jeremiah,43,,,,,Psalms,35,,,,
42,Jeremiah,44,,,,,Psalms,36,,,,
45,Jeremiah,45,,,,,Psalms,37,,,,
57,Jeremiah,46,,Jeremiah,47,,Psalms,38,,,,
60,Jeremiah,48,,,,,Psalms,39,,,,
56,Jeremiah,49,,,,,Psalms,40,,,,
59,Jeremiah,50,,,,,Psalms,41,,,,
80,Jeremiah,51,,,,,Psalms,42,,Psalms,43,
60,Jeremiah,52,,,,,Psalms,44,,,,
39,Lamentations,1,,,,,Psalms,45,,,,
42,Lamentations,2,,,,,Psalms,46,,Psalms,47,
80,Lamentations,3,,,,,Psalms,48,,,,
42,Lamentations,4,,,,,Psalms,49,,,,
45,Lamentations,5,,,,,Psalms,50,,,,
47,Ezekiel,1,,,,,Psalms,51,,,,
32,Ezekiel,2,,,,,Psalms,52,,Psalms,54,
50,Ezekiel,3,,,,,Psalms,55,,,,
47,Ezekiel,4,,Ezekiel,5,,Psalms,56,,,,
36,Ezekiel,6,,,,,Psalms,57,,Psalms,58,
44,Ezekiel,7,,,,,Psalms,59,,,,
49,Ezekiel,8,,Ezekiel,9,,Psalms,60,,Psalms,61,
45,Ezekiel,10,,,,,Psalms,62,,Psalms,63,
48,Ezekiel,11,,,,,Psalms,64,,Psalms,65,
55,Ezekiel,12,,,,,Psalms,66,,Psalms,67,
58,Ezekiel,13,,,,,Psalms,68,,,,
59,Ezekiel,14,,,,,Psalms,69,,,,
37,Ezekiel,15,,,,,Psalms,70,,Psalms,71,
83,Ezekiel,16,,,,,Psalms,72,,,,
52,Ezekiel,17,,,,,Psalms,73,,,,
55,Ezekiel,18,,,,,Psalms,74,,,,
36,Ezekiel,19,,,,,Psalms,75,,Psalms,76,
69,Ezekiel,20,,,,,Psalms,77,,,,
71,Ezekiel,21,,,,,Psalms,78,1,Psalms,78,39
64,Ezekiel,22,,,,,Psalms,78,40,Psalms,78,72
62,Ezekiel,23,,,,,Psalms,79,,,,
46,Ezekiel,24,,,,,Psalms,80,,,,
62,Ezekiel,25,,Ezekiel,26,,Psalms,81,,Psalms,82,
54,Ezekiel,27,,,,,Psalms,83,,,,
51,Ezekiel,28,,,,,Psalms,84,,Psalms,85,
45,Ezekiel,29,,,,,Psalms,86,,Psalms,87,
44,Ezekiel,30,,,,,Psalms,88,,,,
70,Ezekiel,31,,,,,Psalms,89,,,,
49,Ezekiel,32,,,,,Psalms,90,,,,
49,Ezekiel,33,,,,,Psalms,91,,,,
51,Ezekiel,34,,,,,Psalms,92,,Psalms,93,
38,Ezekiel,35,,,,,Psalms,94,,,,
62,Ezekiel,36,,,,,Psalms,95,,Psalms,96,
49,Ezekiel,37,,,,,Psalms,97,,Psalms,98,
45,Ezekiel,38,,,,,Psalms,99,,Psalms,101,
57,Ezekiel,39,,,,,Psalms,102,,,,
71,Ezekiel,40,,,,,Psalms,103,,,,
61,Ezekiel,41,,,,,Psalms,104,,,,
65,Ezekiel,42,,,,,Psalms,105,,,,
75,Ezekiel,43,,,,,Psalms,106,,,,
74,Ezekiel,44,,,,,Psalms,107,,,,
38,Ezekiel,45,,,,,Psalms,108,,,,
55,Ezekiel,46,,,,,Psalms,109,,,,
40,Ezekiel,47,,,,,Psalms,110,,Psalms,111,
54,Ezekiel,48,,,,,Psalms,112,,Psalms,113,
47,Daniel,1,,,,,Psalms,114,,Psalms,115,
70,Daniel,2,,,,,Psalms,116,,Psalms,117,
59,Daniel,3,,,,,Psalms,118,,,,
61,Daniel,4,,,,,Psalms,119,1,Psalms,119,24
55,Daniel,5,,,,,Psalms,119,25,Psalms,119,48
52,Daniel,6,,,,,Psalms,119,49,Psalms,119,72
52,Daniel,7,,,,,Psalms,119,73,Psalms,119,96
51,Daniel,8,,,,,Psalms,119,97,Psalms,119,120
51,Daniel,9,,,,,Psalms,119,121,Psalms,119,144
53,Daniel,10,,,,,Psalms,119,145,Psalms,119,176
60,Daniel,11,,,,,Psalms,120,,Psalms,121,
34,Daniel,12,,,,,Psalms,122,,Psalms,124,
56,Hosea,1,,Hosea,2,,Psalms,125,,Psalms,128,
43,Hosea,3,,Hosea,4,,Psalms,129,,Psalms,131,
47,Hosea,5,,Hosea,6,,Psalms,132,,Psalms,133,
40,Hosea,7,,,,,Psalms,134,,Psalms,135,
40,Hosea,8,,,,,Psalms,136,,,,
49,Hosea,9,,Hosea,10,,Psalms,137,,Psalms,138,
50,Hosea,11,,Hosea,12,,Psalms,139,,,,
48,Hosea,13,,Hosea,14,,Psalms,140,,Psalms,141,
39,Joel,1,,,,,Psalms,142,,Psalms,143,
47,Joel,2,,,,,Psalms,144,,,,
42,Joel,3,,,,,Psalms,145,,,,
45,Amos,1,,,,,Psalms,146,,Psalms,147,
45,Amos,2,,Amos,3,,Psalms,148,,,,
55,Amos,4,,Amos,5,,Psalms,149,,Psalms,150,
52,Amos,6,,,,,Luke,1,1,Luke,1,38
59,Amos,7,,,,,Luke,1,39,Luke,1,80
66,Amos,8,,,,,Luke,2,,,,
53,Amos,9,,,,,Luke,3,,,,
65,Obadiah,1,,,,,Luke,4,,,,
56,Jonah,1,,,,,Luke,5,,,,
59,Jonah,2,,,,,Luke,6,,,,
60,Jonah,3,,,,,Luke,7,,,,
67,Jonah,4,,,,,Luke,8,,,,
78,Micah,1,,,,,Luke,9,,,,
55,Micah,2,,,,,Luke,10,,,,
66,Micah,3,,,,,Luke,11,,,,
72,Micah,4,,,,,Luke,12,,,,
50,Micah,5,,,,,Luke,13,,,,
51,Micah,6,,,,,Luke,14,,,,
52,Micah,7,,,,,Luke,15,,,,
46,Nahum,1,,,,,Luke,16,,,,
50,Nahum,2,,,,,Luke,17,,,,
62,Nahum,3,,,,,Luke,18,,,,
65,Habakkuk,1,,,,,Luke,19,,,,
67,Habakkuk,2,,,,,Luke,20,,,,
57,Habakkuk,3,,,,,Luke,21,,,,
89,Zephaniah,1,,,,,Luke,22,,,,
71,Zephaniah,2,,,,,Luke,23,,,,
73,Zephaniah,3,,,,,Luke,24,,,,
66,Haggai,1,,,,,John,1,,,,
48,Haggai,2,,,,,John,2,,,,
57,Zechariah,1,,,,,John,3,,,,
67,Zechariah,2,,,,,John,4,,,,
57,Zechariah,3,,,,,John,5,,,,
85,Zechariah,4,,,,,John,6,,,,
64,Zechariah,5,,,,,John,7,,,,
74,Zechariah,6,,,,,John,8,,,,
55,Zechariah,7,,,,,John,9,,,,
65,Zechariah,8,,,,,John,10,,,,
74,Zechariah,9,,,,,John,11,,,,
62,Zechariah,10,,,,,John,12,,,,
55,Zechariah,11,,,,,John,13,,,,
45,Zechariah,12,,,,,John,14,,,,
28,Zechariah,13,1,Zechariah,13,1,John,15,,,,
41,Zechariah,13,2,Zechariah,13,9,John,16,,,,
47,Zechariah,14,,,,,John,17,,,,
54,Malachi,1,,,,,John,18,,,,
59,Malachi,2,,,,,John,19,,,,
49,Malachi,3,,,,,John,20,,,,
31,Malachi,4,,,,,John,21,,,,
